# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
377 4.2330325e-01 1.0116988e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6074038e-01 1.2061761e+02 9.6454042e+01
378 4.1528657e-01 1.0217392e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4518970e-01 1.1821041e+02 9.6684807e+01
379 4.2997837e-01 1.0198189e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8805987e-01 1.1773676e+02 9.6919394e+01
380 4.5496827e-01 1.0029094e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0862466e-01 1.2075772e+02 9.7146234e+01
381 4.4997722e-01 1.0219802e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5683711e-01 1.1755157e+02 9.7373705e+01
382 4.0800637e-01 1.0191523e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3228208e-01 1.2107558e+02 9.7600725e+01
383 4.1976047e-01 1.0268360e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6139549e-01 1.1979510e+02 9.7844312e+01
384 4.1807556e-01 1.0251089e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4981645e-01 1.1803819e+02 9.8072413e+01
385 4.1796273e-01 1.0230414e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0967942e-01 1.2125848e+02 9.8304513e+01
386 4.1214740e-01 1.0312994e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5774566e-01 1.2156106e+02 9.8538168e+01
387 4.1114306e-01 1.0354573e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8024623e-01 1.1968433e+02 9.8772635e+01
388 4.1049138e-01 1.0228191e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0399272e-01 1.1824153e+02 9.9002624e+01
389 4.4526047e-01 1.0149650e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2854042e-01 1.1928469e+02 9.9235568e+01
390 4.3918115e-01 1.0124272e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7138445e-01 1.1517004e+02 9.9480769e+01
391 4.3895155e-01 9.8927917e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9521984e-01 1.1718217e+02 9.9711384e+01
392 4.2146632e-01 9.9158501e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9887844e-01 1.1558151e+02 9.9942506e+01
393 3.8174394e-01 1.0063633e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2779856e-01 1.1483236e+02 1.0016791e+02
394 3.9409640e-01 1.0020470e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2899196e-01 1.1710128e+02 1.0040205e+02
395 3.8217315e-01 9.8761627e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0816562e-01 1.1663286e+02 1.0062994e+02
396 3.8799554e-01 1.0004391e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7256886e-01 1.1515418e+02 1.0085553e+02
397 4.1350850e-01 1.0001881e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2363893e-01 1.1610873e+02 1.0108337e+02
398 4.0432516e-01 9.9949776e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0193932e-01 1.1843126e+02 1.0131948e+02
399 4.0548763e-01 1.0008658e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9653279e-01 1.1743866e+02 1.0154714e+02
400 4.1849464e-01 1.0148470e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4478630e-01 1.1583678e+02 1.0178267e+02
401 5.4308558e-01 1.0010567e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3962480e+00 1.1577316e+02 1.0203864e+02
402 6.3922119e-01 9.6088844e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2560805e-01 1.1076022e+02 1.0227683e+02
403 5.1180238e-01 9.5281982e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5168834e-01 1.1125900e+02 1.0250487e+02
404 5.1072389e-01 9.7052094e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.3174399e-01 1.1171316e+02 1.0273297e+02
405 4.7936034e-01 9.5379761e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1821288e-01 1.0926978e+02 1.0296866e+02
406 4.4158855e-01 9.4607620e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6571909e-01 1.1378544e+02 1.0320636e+02
407 4.5202482e-01 9.6065308e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2085742e-01 1.0967955e+02 1.0344733e+02
408 4.2174882e-01 9.4837753e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8054342e-01 1.1049886e+02 1.0375520e+02
409 4.6200448e-01 9.5279968e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.1809595e-01 1.0945885e+02 1.0407048e+02
410 4.7511140e-01 9.4415794e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3610470e-01 1.0949588e+02 1.0438849e+02
411 4.2124072e-01 9.3718239e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7780626e-01 1.0496387e+02 1.0469803e+02
412 4.0878353e-01 9.2963142e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8226305e-01 1.0684138e+02 1.0500709e+02
413 3.8510090e-01 9.3393929e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0056394e-01 1.0686948e+02 1.0531908e+02
414 3.7855139e-01 9.2813858e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9949547e-01 1.0813801e+02 1.0562501e+02
415 3.6562783e-01 9.2988327e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2051380e-01 1.0990313e+02 1.0591797e+02
416 3.8149726e-01 9.3420532e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7396072e-01 1.0731477e+02 1.0621199e+02
417 3.6472693e-01 9.4783249e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8811033e-01 1.0604366e+02 1.0650872e+02
418 3.7219343e-01 9.4267029e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0180521e-01 1.0839027e+02 1.0682281e+02
419 3.5783520e-01 9.3360817e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6630176e-01 1.1019245e+02 1.0712963e+02
420 3.6380091e-01 9.4313171e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7296008e-01 1.0900620e+02 1.0742958e+02
421 3.5865182e-01 9.4861900e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7908380e-01 1.0891167e+02 1.0774537e+02
422 3.5741943e-01 9.5347122e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7451153e-01 1.0812767e+02 1.0804648e+02
423 3.5785559e-01 9.4372482e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7070005e-01 1.1218797e+02 1.0833934e+02
424 3.5448456e-01 9.5370743e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9576732e-01 1.1084327e+02 1.0864239e+02
425 3.5542524e-01 9.5350266e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7356238e-01 1.0946818e+02 1.0891574e+02
426 3.5718191e-01 9.5318390e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5896419e-01 1.0858783e+02 1.0914742e+02
427 3.6304024e-01 9.5342987e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6288153e-01 1.0969779e+02 1.0937318e+02
428 3.5489601e-01 9.4955269e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9265238e-01 1.1052847e+02 1.0959555e+02
429 3.5775194e-01 9.5500687e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8727419e-01 1.0915556e+02 1.0982641e+02
430 3.7531260e-01 9.5321281e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6069031e-01 1.0800295e+02 1.1009999e+02
431 4.1828772e-01 9.4184326e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7477381e-01 1.0814027e+02 1.1034818e+02
432 4.1106334e-01 9.3408661e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3692605e-01 1.0762317e+02 1.1058816e+02
433 3.9536139e-01 9.3143700e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0127270e-01 1.0767006e+02 1.1081370e+02
434 3.6171389e-01 9.3270523e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9263557e-01 1.0743290e+02 1.1103788e+02
435 3.5551715e-01 9.4222137e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6722587e-01 1.0724482e+02 1.1134882e+02
436 3.5173854e-01 9.4378441e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7214564e-01 1.0916939e+02 1.1161684e+02
437 3.4721875e-01 9.4770584e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8797157e-01 1.0962640e+02 1.1188641e+02
438 3.4334850e-01 9.4914124e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7301170e-01 1.1006460e+02 1.1210687e+02
439 3.4494114e-01 9.5346291e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6286550e-01 1.1081174e+02 1.1233995e+02
440 3.5162765e-01 9.5565582e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5101103e-01 1.0846220e+02 1.1256552e+02
441 3.6129099e-01 9.4895126e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5552131e-01 1.0996973e+02 1.1278703e+02
442 3.5966355e-01 9.5629356e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4817065e-01 1.1168850e+02 1.1301057e+02
443 4.3309313e-01 9.4658455e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1746508e-01 1.0759192e+02 1.1324361e+02
444 4.8216346e-01 9.3769562e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6905421e-01 1.0388439e+02 1.1348444e+02
445 6.0553432e-01 9.0598381e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7806274e-01 9.9949905e+01 1.1372250e+02
446 5.5295992e-01 8.7456123e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1749189e+00 1.0178830e+02 1.1401174e+02
447 5.7202107e-01 8.6088043e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2143320e-01 9.8034828e+01 1.1430012e+02
448 4.2985529e-01 8.5254425e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8320733e-01 9.5447670e+01 1.1459107e+02
449 4.2415985e-01 8.5178528e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5612167e-01 9.8223160e+01 1.1485994e+02
450 3.8226271e-01 8.5970421e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8821869e-01 9.6764381e+01 1.1507904e+02
451 3.7213340e-01 8.4590157e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0940051e-01 9.7274063e+01 1.1530154e+02
452 3.5467207e-01 8.5669022e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5853277e-01 9.9238113e+01 1.1552084e+02
453 3.4453350e-01 8.7003883e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6443137e-01 9.8462471e+01 1.1574476e+02
454 3.4345216e-01 8.6541939e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6133169e-01 9.9084167e+01 1.1596663e+02
455 3.4912011e-01 8.6858223e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7602876e-01 1.0073294e+02 1.1619140e+02
456 3.5376599e-01 8.7138542e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5665773e-01 1.0046792e+02 1.1645493e+02
457 3.5273334e-01 8.7454315e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5786842e-01 9.9123665e+01 1.1668267e+02
458 3.4672329e-01 8.7448677e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5104125e-01 9.9997375e+01 1.1690717e+02
459 3.3998996e-01 8.7746666e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6593484e-01 9.9768791e+01 1.1713137e+02
460 3.3692288e-01 8.7846535e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4962903e-01 1.0169106e+02 1.1736384e+02
461 3.3423242e-01 8.8249146e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5104738e-01 1.0286741e+02 1.1758678e+02
462 3.3632001e-01 8.8576172e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4410738e-01 1.0144275e+02 1.1781130e+02
463 3.3522639e-01 8.8319717e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9402782e-01 1.0127617e+02 1.1803428e+02
464 3.4687567e-01 8.8988510e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1862522e-01 1.0025575e+02 1.1826436e+02
465 3.5570344e-01 8.8473831e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2986344e-01 1.0093835e+02 1.1848689e+02
466 3.7191027e-01 8.8042686e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4538574e-01 9.9214867e+01 1.1871152e+02
467 3.7438312e-01 8.7056229e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0017222e-01 1.0017385e+02 1.1893417e+02
468 3.4455568e-01 8.7335670e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8089179e-01 9.9846031e+01 1.1915727e+02
469 3.3709741e-01 8.7599396e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4374647e-01 1.0068183e+02 1.1938229e+02
470 3.2966840e-01 8.7052437e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4430717e-01 9.8660095e+01 1.1960752e+02
471 3.3491039e-01 8.6333542e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6234181e-01 9.8979767e+01 1.1984025e+02
472 3.4554502e-01 8.6885262e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7292935e-01 9.9737175e+01 1.2008240e+02
473 3.9669544e-01 8.6101768e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.1745878e-01 9.5730690e+01 1.2031523e+02
474 4.1778049e-01 8.5357231e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9305321e-01 9.6724297e+01 1.2054269e+02
475 4.0609559e-01 8.4555733e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8537652e-01 9.2413406e+01 1.2079916e+02
476 4.0554854e-01 8.2707443e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3267407e-01 9.4679024e+01 1.2102470e+02
477 3.8222605e-01 8.3763489e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5718607e-01 9.5168900e+01 1.2125107e+02
478 3.5744628e-01 8.2772995e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5051833e-01 9.3399979e+01 1.2148030e+02
479 3.5009846e-01 8.2743874e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7369775e-01 9.5941971e+01 1.2170556e+02
480 3.6811501e-01 8.4178688e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2069517e-01 9.1113808e+01 1.2193325e+02
481 4.0537363e-01 8.2999939e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0508901e-01 9.1902138e+01 1.2216406e+02
482 3.7503889e-01 8.2790436e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1894435e-01 9.6927444e+01 1.2245650e+02
483 3.6562663e-01 8.4210358e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7830012e-01 9.7858612e+01 1.2275127e+02
484 3.5088527e-01 8.4695435e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8888954e-01 9.3139931e+01 1.2304420e+02
485 3.4833375e-01 8.4337494e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2987361e-01 9.4385315e+01 1.2331637e+02
486 3.3553061e-01 8.3866348e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4425913e-01 9.7710976e+01 1.2353671e+02
487 3.3730265e-01 8.4980011e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3458297e-01 9.6790398e+01 1.2376384e+02
488 3.2927090e-01 8.5365952e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5516332e-01 9.6504883e+01 1.2398838e+02
489 3.2659215e-01 8.5216446e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2643585e-01 9.7504265e+01 1.2421529e+02
490 3.2437900e-01 8.5731354e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3845876e-01 9.7505386e+01 1.2444050e+02
491 3.2501012e-01 8.5147423e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5445892e-01 9.7744591e+01 1.2467140e+02
492 3.2456011e-01 8.5859810e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3881472e-01 9.7051247e+01 1.2490573e+02
493 3.2125264e-01 8.5523033e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2661180e-01 9.6942673e+01 1.2513222e+02
494 3.1692684e-01 8.5905312e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2290571e-01 9.7578888e+01 1.2536312e+02
495 3.2057419e-01 8.6064270e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4719311e-01 9.7554993e+01 1.2561537e+02
496 3.1911650e-01 8.5835739e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3457808e-01 9.7795799e+01 1.2588617e+02
497 3.1739283e-01 8.6285828e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2438718e-01 9.7979034e+01 1.2611366e+02
498 3.1573054e-01 8.6315094e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3264040e-01 9.7249565e+01 1.2634035e+02
499 3.2068473e-01 8.6143547e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1858753e-01 9.7873718e+01 1.2657225e+02
500 3.1914556e-01 8.6076385e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3690004e-01 9.8099129e+01 1.2680228e+02
501 3.2441464e-01 8.6494667e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3610802e-01 9.7990952e+01 1.2703293e+02
502 3.2287675e-01 8.5978485e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5010527e-01 9.7062325e+01 1.2725917e+02
503 3.2159966e-01 8.6350670e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3426069e-01 9.7511536e+01 1.2749114e+02
504 3.3574089e-01 8.6468124e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3069949e-01 9.6705048e+01 1.2771561e+02
505 3.5024768e-01 8.5325539e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3603828e-01 9.6051514e+01 1.2794072e+02
506 3.4103206e-01 8.5379929e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2289122e-01 9.7257721e+01 1.2816504e+02
507 3.4020680e-01 8.4689583e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4691052e-01 9.6623505e+01 1.2839499e+02
508 3.4807873e-01 8.3452171e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9868222e-01 9.3574028e+01 1.2862010e+02
509 3.8487041e-01 8.3561356e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1363194e-01 9.3027809e+01 1.2884449e+02
510 3.5723311e-01 8.2793037e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3362622e-01 9.1937805e+01 1.2912892e+02
511 3.7177166e-01 8.2964653e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5316430e-01 9.4418106e+01 1.2944292e+02
512 4.1820145e-01 8.2138214e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0552394e-01 9.0510201e+01 1.2974346e+02
513 3.7244409e-01 7.9964790e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4818910e-01 9.1087425e+01 1.3003148e+02
514 3.5890377e-01 8.0853683e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.6312815e-01 8.9762611e+01 1.3025886e+02
515 5.9858859e-01 7.8433884e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.8851939e-01 8.4720108e+01 1.3048490e+02
516 5.0560594e-01 7.5803375e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9220190e-01 8.6499382e+01 1.3071575e+02
517 4.9031734e-01 7.6443932e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4494395e-01 8.3616676e+01 1.3096185e+02
518 4.2601842e-01 7.4182861e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9838735e-01 8.2759285e+01 1.3118672e+02
519 4.2008105e-01 7.4903099e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3745401e-01 8.3946312e+01 1.3141083e+02
520 3.7511989e-01 7.5792236e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9606016e-01 8.4245544e+01 1.3163532e+02
521 3.6613658e-01 7.5059135e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9131402e-01 8.4963554e+01 1.3187732e+02
522 3.5698780e-01 7.5738457e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3783888e-01 8.5188255e+01 1.3215918e+02
523 3.4630767e-01 7.5321907e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7021534e-01 8.4709724e+01 1.3245047e+02
524 3.7462988e-01 7.5922600e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0430238e-01 8.5092438e+01 1.3273976e+02
525 3.8271275e-01 7.5916031e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.7321817e-01 8.3117638e+01 1.3303498e+02
526 3.7769479e-01 7.4275574e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1990786e-01 8.4942307e+01 1.3333457e+02
527 3.8959202e-01 7.5547005e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.0006434e-01 8.5324760e+01 1.3362772e+02
528 4.0390855e-01 7.4453300e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1346642e-01 8.2330139e+01 1.3391728e+02
529 3.7443900e-01 7.3977905e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9814471e-01 8.3020256e+01 1.3421324e+02
530 3.5376036e-01 7.3916824e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3974622e-01 8.2303528e+01 1.3450660e+02
531 3.2607174e-01 7.3986984e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4161096e-01 8.2826889e+01 1.3481077e+02
532 3.1855720e-01 7.4049408e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2638918e-01 8.3178757e+01 1.3512099e+02
533 3.1581369e-01 7.4805122e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0425732e-01 8.3665573e+01 1.3543251e+02
534 3.1887138e-01 7.4898140e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1168031e-01 8.4914055e+01 1.3577243e+02
535 3.2300267e-01 7.5370560e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0880778e-01 8.5150696e+01 1.3618087e+02
536 3.1945661e-01 7.5273361e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4336363e-01 8.6271675e+01 1.3655933e+02
537 3.3073583e-01 7.5774925e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2134460e-01 8.4569702e+01 1.3693458e+02
538 3.3451208e-01 7.5780861e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3802568e-01 8.3343704e+01 1.3727434e+02
539 3.4193647e-01 7.5858253e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.5674905e-01 8.3540108e+01 1.3757359e+02
540 3.3829674e-01 7.6064079e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1164460e-01 8.6203407e+01 1.3789382e+02
541 3.2622296e-01 7.6364655e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4972792e-01 8.6486572e+01 1.3822431e+02
542 3.3987829e-01 7.5708656e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0881195e-01 8.5452980e+01 1.3858125e+02
543 3.4626243e-01 7.6398102e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0137329e-01 8.5766586e+01 1.3889199e+02
544 3.4968334e-01 7.6262886e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6130689e-01 8.6176704e+01 1.3919576e+02
545 3.6931837e-01 7.5512978e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6781453e-01 8.4449516e+01 1.3949758e+02
546 3.7254819e-01 7.5596603e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6646630e-01 8.5960876e+01 1.3979661e+02
547 4.3295345e-01 7.5765854e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.2531111e-01 8.5114876e+01 1.4008566e+02
548 4.1179559e-01 7.5010574e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7780918e-01 8.2903862e+01 1.4037679e+02
549 3.8532659e-01 7.4505684e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4993397e-01 8.3909447e+01 1.4066956e+02
550 3.5087717e-01 7.5601326e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4026133e-01 8.5527451e+01 1.4096653e+02
551 3.3943501e-01 7.5090172e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6093651e-01 8.4880035e+01 1.4119076e+02
552 3.3295208e-01 7.4795235e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.3583306e-01 8.4092903e+01 1.4140745e+02
553 3.2455510e-01 7.6154404e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0330824e-01 8.4570381e+01 1.4162475e+02
554 3.1380621e-01 7.5770546e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0623584e-01 8.3743317e+01 1.4185140e+02
555 3.1106159e-01 7.5515205e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0772524e-01 8.4549423e+01 1.4207307e+02
556 3.0814889e-01 7.5711617e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1576626e-01 8.5619484e+01 1.4229308e+02
557 3.1070638e-01 7.6236710e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0050873e-01 8.5694954e+01 1.4254361e+02
558 3.1205416e-01 7.6220001e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0325704e-01 8.5923027e+01 1.4277504e+02
559 3.1158021e-01 7.6352570e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.0481147e-01 8.5383514e+01 1.4299664e+02
560 3.0919012e-01 7.6257751e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.1191676e-01 8.5559502e+01 1.4321732e+02
561 3.1198111e-01 7.6844879e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4086459e-01 8.5271996e+01 1.4344174e+02
562 3.2393339e-01 7.6342461e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.6206751e-01 8.4409798e+01 1.4367071e+02
563 3.2760555e-01 7.6301422e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9533924e-01 8.6355812e+01 1.4388935e+02
564 3.6268628e-01 7.5620041e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9603578e-01 8.3127258e+01 1.4410625e+02
